Index,Total Household Income
32945,247248.18008123967
39353,247248.18008123967
34441,247248.18008123967
9819,247248.18008123967
17994,247248.18008123967
26440,247248.18008123967
14627,247248.18008123967
13255,247248.18008123967
24062,247248.18008123967
17409,247248.18008123967
18227,247248.18008123967
5439,247248.18008123967
38938,247248.18008123967
28902,247248.18008123967
11845,247248.18008123967
39010,247248.18008123967
37277,247248.18008123967
40109,247248.18008123967
19880,247248.18008123967
19133,247248.18008123967
9614,247248.18008123967
34334,247248.18008123967
14289,247248.18008123967
9718,247248.18008123967
20690,247248.18008123967
10159,247248.18008123967
25193,247248.18008123967
14065,247248.18008123967
2352,247248.18008123967
17165,247248.18008123967
32061,247248.18008123967
39770,247248.18008123967
19323,247248.18008123967
35821,247248.18008123967
36905,247248.18008123967
25427,247248.18008123967
22832,247248.18008123967
23818,247248.18008123967
16716,247248.18008123967
18678,247248.18008123967
20686,247248.18008123967
4998,247248.18008123967
273,247248.18008123967
21756,247248.18008123967
33707,247248.18008123967
6519,247248.18008123967
25898,247248.18008123967
32087,247248.18008123967
9265,247248.18008123967
23768,247248.18008123967
22166,247248.18008123967
33306,247248.18008123967
37639,247248.18008123967
34202,247248.18008123967
630,247248.18008123967
29330,247248.18008123967
38015,247248.18008123967
4312,247248.18008123967
33806,247248.18008123967
24812,247248.18008123967
36503,247248.18008123967
8252,247248.18008123967
6813,247248.18008123967
9889,247248.18008123967
25000,247248.18008123967
8142,247248.18008123967
20521,247248.18008123967
35887,247248.18008123967
3936,247248.18008123967
26338,247248.18008123967
5992,247248.18008123967
8611,247248.18008123967
14565,247248.18008123967
9232,247248.18008123967
13942,247248.18008123967
33997,247248.18008123967
22708,247248.18008123967
26421,247248.18008123967
4906,247248.18008123967
25506,247248.18008123967
6204,247248.18008123967
1111,247248.18008123967
39233,247248.18008123967
13339,247248.18008123967
2274,247248.18008123967
37134,247248.18008123967
17830,247248.18008123967
1358,247248.18008123967
22743,247248.18008123967
26641,247248.18008123967
16905,247248.18008123967
27700,247248.18008123967
16974,247248.18008123967
13782,247248.18008123967
2899,247248.18008123967
3465,247248.18008123967
2491,247248.18008123967
26905,247248.18008123967
8398,247248.18008123967
8485,247248.18008123967
29603,247248.18008123967
34088,247248.18008123967
39661,247248.18008123967
15463,247248.18008123967
14132,247248.18008123967
1098,247248.18008123967
39223,247248.18008123967
12181,247248.18008123967
13162,247248.18008123967
1715,247248.18008123967
27248,247248.18008123967
3415,247248.18008123967
17764,247248.18008123967
27018,247248.18008123967
19370,247248.18008123967
8613,247248.18008123967
5609,247248.18008123967
41514,247248.18008123967
17290,247248.18008123967
2802,247248.18008123967
32166,247248.18008123967
4704,247248.18008123967
534,247248.18008123967
1480,247248.18008123967
11701,247248.18008123967
7039,247248.18008123967
29120,247248.18008123967
1604,247248.18008123967
24558,247248.18008123967
26360,247248.18008123967
1322,247248.18008123967
5981,247248.18008123967
28750,247248.18008123967
38739,247248.18008123967
7427,247248.18008123967
9069,247248.18008123967
25555,247248.18008123967
40781,247248.18008123967
2892,247248.18008123967
40946,247248.18008123967
27405,247248.18008123967
30164,247248.18008123967
25570,247248.18008123967
30999,247248.18008123967
9751,247248.18008123967
13358,247248.18008123967
34287,247248.18008123967
37246,247248.18008123967
30545,247248.18008123967
2798,247248.18008123967
5646,247248.18008123967
29728,247248.18008123967
11290,247248.18008123967
23860,247248.18008123967
16115,247248.18008123967
9760,247248.18008123967
27466,247248.18008123967
35160,247248.18008123967
25104,247248.18008123967
26544,247248.18008123967
12263,247248.18008123967
2689,247248.18008123967
6277,247248.18008123967
5372,247248.18008123967
14694,247248.18008123967
3500,247248.18008123967
1601,247248.18008123967
27802,247248.18008123967
36502,247248.18008123967
37681,247248.18008123967
7650,247248.18008123967
19907,247248.18008123967
902,247248.18008123967
46,247248.18008123967
23821,247248.18008123967
1257,247248.18008123967
30254,247248.18008123967
29135,247248.18008123967
13538,247248.18008123967
23984,247248.18008123967
9690,247248.18008123967
39959,247248.18008123967
39553,247248.18008123967
30588,247248.18008123967
31828,247248.18008123967
40193,247248.18008123967
4602,247248.18008123967
13949,247248.18008123967
13515,247248.18008123967
18406,247248.18008123967
34109,247248.18008123967
34977,247248.18008123967
29444,247248.18008123967
2694,247248.18008123967
31395,247248.18008123967
6465,247248.18008123967
32677,247248.18008123967
33035,247248.18008123967
31714,247248.18008123967
13046,247248.18008123967
22681,247248.18008123967
16876,247248.18008123967
22938,247248.18008123967
38582,247248.18008123967
10566,247248.18008123967
5505,247248.18008123967
9749,247248.18008123967
11636,247248.18008123967
6508,247248.18008123967
1161,247248.18008123967
33843,247248.18008123967
10496,247248.18008123967
21825,247248.18008123967
30791,247248.18008123967
41385,247248.18008123967
24617,247248.18008123967
28117,247248.18008123967
23028,247248.18008123967
39124,247248.18008123967
19052,247248.18008123967
27345,247248.18008123967
31173,247248.18008123967
18392,247248.18008123967
18747,247248.18008123967
4637,247248.18008123967
38761,247248.18008123967
22175,247248.18008123967
13243,247248.18008123967
1800,247248.18008123967
21207,247248.18008123967
33407,247248.18008123967
781,247248.18008123967
7480,247248.18008123967
32211,247248.18008123967
35457,247248.18008123967
18006,247248.18008123967
3191,247248.18008123967
13073,247248.18008123967
27885,247248.18008123967
24245,247248.18008123967
5170,247248.18008123967
6011,247248.18008123967
16178,247248.18008123967
31009,247248.18008123967
36662,247248.18008123967
6852,247248.18008123967
20281,247248.18008123967
26792,247248.18008123967
36614,247248.18008123967
8691,247248.18008123967
28061,247248.18008123967
27582,247248.18008123967
18853,247248.18008123967
25815,247248.18008123967
3801,247248.18008123967
34891,247248.18008123967
5816,247248.18008123967
16661,247248.18008123967
39016,247248.18008123967
2250,247248.18008123967
34146,247248.18008123967
30844,247248.18008123967
26719,247248.18008123967
28269,247248.18008123967
34513,247248.18008123967
23622,247248.18008123967
37062,247248.18008123967
3667,247248.18008123967
14371,247248.18008123967
37186,247248.18008123967
39432,247248.18008123967
40754,247248.18008123967
18830,247248.18008123967
13318,247248.18008123967
23233,247248.18008123967
11261,247248.18008123967
8345,247248.18008123967
34343,247248.18008123967
8836,247248.18008123967
20931,247248.18008123967
40795,247248.18008123967
5991,247248.18008123967
3735,247248.18008123967
16369,247248.18008123967
26901,247248.18008123967
12643,247248.18008123967
28086,247248.18008123967
26364,247248.18008123967
22817,247248.18008123967
561,247248.18008123967
2183,247248.18008123967
13442,247248.18008123967
32016,247248.18008123967
39451,247248.18008123967
27229,247248.18008123967
24292,247248.18008123967
28505,247248.18008123967
21983,247248.18008123967
25662,247248.18008123967
15454,247248.18008123967
11198,247248.18008123967
26372,247248.18008123967
2303,247248.18008123967
9683,247248.18008123967
13979,247248.18008123967
10291,247248.18008123967
20740,247248.18008123967
27103,247248.18008123967
32582,247248.18008123967
35372,247248.18008123967
25745,247248.18008123967
20188,247248.18008123967
41258,247248.18008123967
21224,247248.18008123967
11403,247248.18008123967
41479,247248.18008123967
13471,247248.18008123967
6755,247248.18008123967
33510,247248.18008123967
6848,247248.18008123967
5661,247248.18008123967
20910,247248.18008123967
6710,247248.18008123967
123,247248.18008123967
24077,247248.18008123967
14355,247248.18008123967
5629,247248.18008123967
33195,247248.18008123967
27444,247248.18008123967
14349,247248.18008123967
30616,247248.18008123967
15328,247248.18008123967
31233,247248.18008123967
28446,247248.18008123967
36268,247248.18008123967
16164,247248.18008123967
1893,247248.18008123967
23342,247248.18008123967
17607,247248.18008123967
19374,247248.18008123967
8395,247248.18008123967
35208,247248.18008123967
26779,247248.18008123967
10937,247248.18008123967
11378,247248.18008123967
29114,247248.18008123967
15805,247248.18008123967
12497,247248.18008123967
22557,247248.18008123967
29861,247248.18008123967
9927,247248.18008123967
34118,247248.18008123967
37255,247248.18008123967
30519,247248.18008123967
23109,247248.18008123967
20072,247248.18008123967
6366,247248.18008123967
14393,247248.18008123967
38057,247248.18008123967
19863,247248.18008123967
28984,247248.18008123967
9168,247248.18008123967
29642,247248.18008123967
33381,247248.18008123967
1165,247248.18008123967
8532,247248.18008123967
2171,247248.18008123967
38294,247248.18008123967
894,247248.18008123967
38859,247248.18008123967
33664,247248.18008123967
7846,247248.18008123967
13669,247248.18008123967
29039,247248.18008123967
17658,247248.18008123967
30913,247248.18008123967
19347,247248.18008123967
33113,247248.18008123967
18276,247248.18008123967
19696,247248.18008123967
26228,247248.18008123967
33018,247248.18008123967
39805,247248.18008123967
39192,247248.18008123967
32360,247248.18008123967
25740,247248.18008123967
1300,247248.18008123967
12486,247248.18008123967
22312,247248.18008123967
27426,247248.18008123967
16835,247248.18008123967
35931,247248.18008123967
32974,247248.18008123967
23957,247248.18008123967
39908,247248.18008123967
35049,247248.18008123967
2762,247248.18008123967
36495,247248.18008123967
21962,247248.18008123967
37870,247248.18008123967
16455,247248.18008123967
27658,247248.18008123967
26697,247248.18008123967
17218,247248.18008123967
15795,247248.18008123967
8686,247248.18008123967
38312,247248.18008123967
1248,247248.18008123967
18190,247248.18008123967
8736,247248.18008123967
31893,247248.18008123967
20116,247248.18008123967
29336,247248.18008123967
464,247248.18008123967
13096,247248.18008123967
5741,247248.18008123967
23864,247248.18008123967
34853,247248.18008123967
10272,247248.18008123967
25946,247248.18008123967
33447,247248.18008123967
21579,247248.18008123967
23630,247248.18008123967
16210,247248.18008123967
4252,247248.18008123967
23286,247248.18008123967
31854,247248.18008123967
23769,247248.18008123967
9693,247248.18008123967
4604,247248.18008123967
15554,247248.18008123967
14430,247248.18008123967
34544,247248.18008123967
21158,247248.18008123967
8339,247248.18008123967
24407,247248.18008123967
22515,247248.18008123967
26990,247248.18008123967
28349,247248.18008123967
29595,247248.18008123967
24904,247248.18008123967
22851,247248.18008123967
3553,247248.18008123967
4728,247248.18008123967
2186,247248.18008123967
27309,247248.18008123967
5305,247248.18008123967
11734,247248.18008123967
4334,247248.18008123967
5601,247248.18008123967
13978,247248.18008123967
17040,247248.18008123967
2447,247248.18008123967
22321,247248.18008123967
7203,247248.18008123967
32576,247248.18008123967
31899,247248.18008123967
6468,247248.18008123967
11315,247248.18008123967
20048,247248.18008123967
34943,247248.18008123967
13923,247248.18008123967
6476,247248.18008123967
1788,247248.18008123967
17595,247248.18008123967
13374,247248.18008123967
5574,247248.18008123967
23169,247248.18008123967
32982,247248.18008123967
27491,247248.18008123967
23237,247248.18008123967
635,247248.18008123967
10516,247248.18008123967
34260,247248.18008123967
6407,247248.18008123967
22341,247248.18008123967
38068,247248.18008123967
38191,247248.18008123967
24470,247248.18008123967
41272,247248.18008123967
28495,247248.18008123967
12138,247248.18008123967
6434,247248.18008123967
17067,247248.18008123967
9034,247248.18008123967
38155,247248.18008123967
36783,247248.18008123967
37537,247248.18008123967
35187,247248.18008123967
27679,247248.18008123967
26303,247248.18008123967
2560,247248.18008123967
3915,247248.18008123967
30872,247248.18008123967
3462,247248.18008123967
39823,247248.18008123967
21385,247248.18008123967
720,247248.18008123967
28378,247248.18008123967
14901,247248.18008123967
6282,247248.18008123967
9399,247248.18008123967
1246,247248.18008123967
38796,247248.18008123967
21535,247248.18008123967
38843,247248.18008123967
17361,247248.18008123967
19064,247248.18008123967
27014,247248.18008123967
2212,247248.18008123967
16511,247248.18008123967
36599,247248.18008123967
9638,247248.18008123967
13936,247248.18008123967
29903,247248.18008123967
13238,247248.18008123967
25305,247248.18008123967
14006,247248.18008123967
26666,247248.18008123967
29819,247248.18008123967
26289,247248.18008123967
32756,247248.18008123967
35624,247248.18008123967
34248,247248.18008123967
37877,247248.18008123967
27372,247248.18008123967
39733,247248.18008123967
29439,247248.18008123967
37915,247248.18008123967
35182,247248.18008123967
32873,247248.18008123967
10819,247248.18008123967
18490,247248.18008123967
29976,247248.18008123967
21357,247248.18008123967
3476,247248.18008123967
38573,247248.18008123967
7046,247248.18008123967
3272,247248.18008123967
33070,247248.18008123967
10584,247248.18008123967
7993,247248.18008123967
10503,247248.18008123967
32101,247248.18008123967
